group	x	y
13	2.01036667867379	2.64732295744856
13	2.00734619764937	2.74247445354047
13	1.99829691698712	2.83724280814074
13	1.98325527494639	2.9312464225333
13	1.96228183891082	3.02410677734099
13	1.93546106150489	3.11544995668946
13	1.90290094053298	3.20490815383451
13	1.86473258411035	3.29212115218992
13	1.82110968273703	3.37673777579262
13	1.77220789044042	3.45841730336427
13	1.71822411747853	3.5368308402756
13	1.65937573745182	3.61166264288906
13	1.5958997120165	3.68261138994692
13	1.52805163672352	3.74939139588572
13	1.45610471182555	3.81173376119112
13	1.38034864219591	3.86938745516139
13	1.30108847078939	3.92212032671942
13	1.21864335034185	3.96972003920318
13	1.13334525825483	4.01199492537052
13	1.04553765983975	4.04877475917552
13	0.955574125304274	4.07991144120863
13	0.863816906049912	4.10527959504083
13	0.77063547601346	4.12477707207015
13	0.676405043925871	4.13832536283811
13	0.581505042479118	4.14586991315958
13	0.486317600484661	4.14738034379321
13	0.3912260041756	4.14285057276793
13	0.296613153848282	4.13229883987292
13	0.202860022057962	4.11576763321237
13	0.110344119576775	4.09332351812092
13	0.0194379752911004	4.06505686912853
13	-0.0694923638407795	4.03108150605415
13	-0.15608880673059	3.99153423569349
13	-0.240002660066489	3.94657430094634
13	-0.320896032377963	3.89638273960159
13	-0.398443194605528	3.84116165536197
13	-0.472331891696678	3.78113340404379
13	-0.542264599946786	3.7165396982285
13	-0.607959725022039	3.64764063397147
13	-0.669152735840446	3.57471364348698
13	-0.725597229745133	3.49805237802657
13	-0.777065924680877	3.41796552544915
13	-0.823351574378728	3.33477556724387
13	-0.864267802863584	3.24881748001107
13	-0.899649854924465	3.16043738662965
13	-0.929355259525595	3.06999116254246
13	-0.953264403486985	2.97784300277147
13	-0.971281013124484	2.88436395543295
13	-0.983332541909933	2.78993042765769
13	-0.989370462590424	2.69492266993232
13	-0.989370462590424	2.5997232449648
13	-0.983332541909933	2.50471548723943
13	-0.971281013124484	2.41028195946417
13	-0.953264403486985	2.31680291212565
13	-0.929355259525595	2.22465475235466
13	-0.899649854924465	2.13420852826747
13	-0.864267802863584	2.04582843488605
13	-0.823351574378728	1.95987034765325
13	-0.777065924680877	1.87668038944798
13	-0.725597229745133	1.79659353687055
13	-0.669152735840446	1.71993227141015
13	-0.607959725022039	1.64700528092565
13	-0.542264599946786	1.57810621666863
13	-0.472331891696679	1.51351251085334
13	-0.398443194605527	1.45348425953515
13	-0.320896032377964	1.39826317529553
13	-0.240002660066488	1.34807161395078
13	-0.15608880673059	1.30311167920363
13	-0.0694923638407795	1.26356440884297
13	0.0194379752911001	1.22958904576859
13	0.110344119576775	1.2013223967762
13	0.202860022057962	1.17887828168475
13	0.296613153848282	1.1623470750242
13	0.391226004175599	1.15179534212919
13	0.486317600484662	1.14726557110391
13	0.581505042479118	1.14877600173754
13	0.676405043925871	1.15632055205901
13	0.77063547601346	1.16986884282697
13	0.863816906049912	1.18936631985629
13	0.955574125304274	1.21473447368849
13	1.04553765983975	1.24587115572161
13	1.13334525825483	1.2826509895266
13	1.21864335034185	1.32492587569394
13	1.30108847078939	1.3725255881777
13	1.38034864219591	1.42525845973573
13	1.45610471182555	1.482912153706
13	1.52805163672352	1.5452545190114
13	1.5958997120165	1.6120345249502
13	1.65937573745182	1.68298327200807
13	1.71822411747853	1.75781507462152
13	1.77220789044042	1.83622861153286
13	1.82110968273703	1.9179081391045
13	1.86473258411034	2.0025247627072
13	1.90290094053298	2.08973776106262
13	1.93546106150489	2.17919595820766
13	1.96228183891082	2.27053913755614
13	1.98325527494639	2.36339949236382
13	1.99829691698712	2.45740310675638
13	2.00734619764937	2.55217146135665
13	2.01036667867379	2.64732295744856
