x	y
1.71214056133319	0.3
1.70990146257448	0.370536313608803
1.7031931823588	0.440788602378055
1.69204273256291	0.510473985135991
1.67649501211267	0.579311863441265
1.65661262619086	0.647025051453844
1.63247563414822	0.713340892064547
1.60418122713271	0.777992354788999
1.57184333673505	0.840719111005138
1.5355921762264	0.901268582204701
1.49557371623551	0.959396957037725
1.45194909697651	1.0148701730548
1.40489397939411	1.06746485919397
1.354597837839	1.11696923521709
1.30126319712152	1.1631839644742
1.24510481701571	1.20592295656177
1.1863488274975	1.24501411664314
1.12523181819912	1.28030003841362
1.06199988574615	1.3116386379202
0.996907642813264	1.33890372568343
0.930217192888848	1.36198551481793
0.862197074876769	1.38079106310543
0.793121181784985	1.39524464724027
0.72326765785507	1.40528806774045
0.652917778573525	1.41088088329638
0.582354818074665	1.41200057361375
0.51186290849566	1.40864263009486
0.441725895876707	1.40082057399308
0.372226197213199	1.3885659019676
0.30364366326217	1.37192795925744
0.236254451682061	1.35097374098565
0.170329915043304	1.32578762239354
0.106135508187288	1.29647101909141
0.0439297193334067	1.26314197869362
-0.0160369707617701	1.2259347054826
-0.0735230974021	1.18499902001549
-0.128297184244972	1.14049975584966
-0.180138675374842	1.09261609581618
-0.228838823404062	1.04154085051376
-0.274201530024932	0.987479681928537
-0.316044135628374	0.930650275305862
-0.35419815480971	0.871281462608615
-0.388509954799921	0.809612301091676
-0.418841374090581	0.745891110702726
-0.445070278761493	0.680374474185466
-0.467091054270875	0.613326203911461
-0.484815030727847	0.545016279600837
-0.498170839934783	0.475719761209228
-0.507104702761856	0.405715681358425
-0.511580645696614	0.335285921770483
-0.511580645696614	0.264714078229517
-0.507104702761856	0.194284318641575
-0.498170839934783	0.124280238790771
-0.484815030727847	0.0549837203991635
-0.467091054270875	-0.0133262039114616
-0.445070278761493	-0.0803744741854659
-0.418841374090581	-0.145891110702726
-0.388509954799921	-0.209612301091675
-0.35419815480971	-0.271281462608615
-0.316044135628374	-0.330650275305862
-0.274201530024932	-0.387479681928537
-0.228838823404062	-0.441540850513756
-0.180138675374842	-0.492616095816179
-0.128297184244972	-0.540499755849661
-0.0735230974020997	-0.584999020015489
-0.0160369707617704	-0.625934705482604
0.0439297193334074	-0.663141978693625
0.106135508187288	-0.696471019091407
0.170329915043304	-0.725787622393544
0.23625445168206	-0.750973740985652
0.30364366326217	-0.771927959257444
0.3722261972132	-0.7885659019676
0.441725895876707	-0.800820573993084
0.51186290849566	-0.80864263009486
0.582354818074665	-0.812000573613753
0.652917778573525	-0.810880883296376
0.72326765785507	-0.805288067740451
0.793121181784984	-0.795244647240271
0.862197074876769	-0.780791063105428
0.930217192888848	-0.76198551481793
0.996907642813264	-0.738903725683431
1.06199988574615	-0.7116386379202
1.12523181819912	-0.680300038413619
1.1863488274975	-0.645014116643136
1.24510481701571	-0.605922956561775
1.30126319712152	-0.563183964474202
1.354597837839	-0.516969235217093
1.40489397939411	-0.467464859193966
1.45194909697651	-0.414870173054805
1.49557371623551	-0.359396957037724
1.5355921762264	-0.301268582204701
1.57184333673505	-0.240719111005138
1.60418122713271	-0.177992354788999
1.63247563414823	-0.113340892064547
1.65661262619086	-0.0470250514538437
1.67649501211267	0.0206881365587345
1.69204273256291	0.0895260148640099
1.7031931823588	0.159211397621945
1.70990146257448	0.229463686391197
1.71214056133319	0.3
