group	x	y
22	1.05719021372637	-0.306032436169218
22	1.05448517920756	-0.220818167526634
22	1.04638096787041	-0.135947026668029
22	1.03291021251364	-0.0517607597228999
22	1.01412715511467	0.031401644924784
22	0.990107428416259	0.113205321623159
22	0.960947751380223	0.193320875838258
22	0.926765539734256	0.271425710509542
22	0.887698433180258	0.347205325034406
22	0.84390374116783	0.4203545816511
22	0.795557809464643	0.490578934120804
22	0.74285531007427	0.557595613761369
22	0.686008457360737	0.621134768057002
22	0.625246153536179	0.680940547259104
22	0.560813066952422	0.736772134602904
22	0.492968646907881	0.788404715991581
22	0.42198607893681	0.835630385243278
22	0.348151184787575	0.878258981255927
22	0.271761271519348	0.91611885371888
22	0.193123934351516	0.949057554288137
22	0.112555818086296	0.976942450442013
22	0.0303813420918744	0.999661259545498
22	-0.0530686060198896	1.01712250097279
22	-0.137458002761089	1.02925586446751
22	-0.222447041815758	1.03601249325724
22	-0.307693502319976	1.03736518078257
22	-0.3928541268645	1.03330848024826
22	-0.477586003671199	1.02385872655556
22	-0.561547947377763	1.00905397052737
22	-0.644401872870728	0.98895382569096
22	-0.725814156634912	0.963639228235374
22	-0.805456980137555	0.933212111109933
22	-0.883009649837849	0.89779499357624
22	-0.958159888506644	0.857530487866351
22	-1.03060509265663	0.812580724933656
22	-1.10005355101977	0.763126701608744
22	-1.16622561916565	0.709367551789055
22	-1.22885484553086	0.651519744596957
22	-1.28768904432541	0.58981621273499
22	-1.34249131099594	0.524505414548083
22	-1.39304097615667	0.455850333569497
22	-1.4391344941472	0.38412741957895
22	-1.48058626263899	0.309625475436925
22	-1.51722936999047	0.232644494177485
22	-1.5489162673413	0.153494451042206
22	-1.57551936273953	0.0724940553192773
22	-1.59693153490939	-0.0100305329863086
22	-1.61306656459086	-0.0937470164839853
22	-1.62385948171415	-0.178318298441918
22	-1.6292668270113	-0.26340384015657
22	-1.6292668270113	-0.348661032181867
22	-1.62385948171415	-0.433746573896518
22	-1.61306656459086	-0.518317855854451
22	-1.59693153490939	-0.602034339352128
22	-1.57551936273953	-0.684558927657714
22	-1.5489162673413	-0.765559323380642
22	-1.51722936999047	-0.844709366515922
22	-1.48058626263899	-0.921690347775361
22	-1.4391344941472	-0.996192291917386
22	-1.39304097615667	-1.06791520590793
22	-1.34249131099594	-1.13657028688652
22	-1.28768904432541	-1.20188108507343
22	-1.22885484553086	-1.26358461693539
22	-1.16622561916565	-1.32143242412749
22	-1.10005355101977	-1.37519157394718
22	-1.03060509265663	-1.42464559727209
22	-0.958159888506643	-1.46959536020479
22	-0.883009649837849	-1.50985986591468
22	-0.805456980137555	-1.54527698344837
22	-0.725814156634912	-1.57570410057381
22	-0.644401872870728	-1.6010186980294
22	-0.561547947377762	-1.6211188428658
22	-0.477586003671199	-1.635923598894
22	-0.3928541268645	-1.64537335258669
22	-0.307693502319976	-1.64943005312101
22	-0.222447041815758	-1.64807736559568
22	-0.137458002761089	-1.64132073680594
22	-0.0530686060198902	-1.62918737331123
22	0.0303813420918747	-1.61172613188393
22	0.112555818086296	-1.58900732278045
22	0.193123934351516	-1.56112242662657
22	0.271761271519348	-1.52818372605732
22	0.348151184787575	-1.49032385359436
22	0.42198607893681	-1.44769525758171
22	0.49296864690788	-1.40046958833002
22	0.560813066952422	-1.34883700694134
22	0.625246153536179	-1.29300541959754
22	0.686008457360737	-1.23319964039544
22	0.74285531007427	-1.16966048609981
22	0.795557809464643	-1.10264380645924
22	0.84390374116783	-1.03241945398954
22	0.887698433180258	-0.959270197372843
22	0.926765539734255	-0.883490582847979
22	0.960947751380223	-0.805385748176694
22	0.990107428416259	-0.725270193961595
22	1.01412715511467	-0.643466517263221
22	1.03291021251364	-0.560304112615536
22	1.04638096787041	-0.476117845670407
22	1.05448517920756	-0.391246704811802
22	1.05719021372637	-0.306032436169219
