group	x	y
9	1.38487996168605	2.64732295744856
9	1.38311878778547	2.70280363425599
9	1.3778423577094	2.75806090995947
9	1.3690719177795	2.81287228301247
9	1.35684278346187	2.86701704736101
9	1.34120419716424	2.92027718114915
9	1.32221912995406	2.97243822461593
9	1.29996402799635	3.02329014364924
9	1.27452850473187	3.07262817551899
9	1.24601498003551	3.1202536533844
9	1.21453826780756	3.16597480625522
9	1.18022511365863	3.20960753118583
9	1.14321368454988	3.25097613459284
9	1.10365301244337	3.28991403971111
9	1.06170239420299	3.32626445733963
9	1.01753075016217	3.35988101717627
9	0.971315943941374	3.39062835719931
9	0.923244066254011	3.41838266872256
9	0.873508685584863	3.44303219492923
9	0.822310068758091	3.46447768087718
9	0.769854374533425	3.48263277316355
9	0.716352823477597	3.49742436763943
9	0.662020847453669	3.50879290377447
9	0.607077222152958	3.51669260448611
9	0.551743186162538	3.52109166046772
9	0.496241550115542	3.5219723582735
9	0.440795799511372	3.51933115164421
9	0.38562919481848	3.51317867578675
9	0.330963872483255	3.50353970454993
9	0.277019950464956	3.49045305066889
9	0.224014641898379	3.47397140947997
9	0.172161380453229	3.45416114673513
9	0.12166896091206	3.43110203137056
9	0.072740698427379	3.40488691430523
9	0.0255736098432867	3.37562135456313
9	-0.019642379621819	3.34342319422422
9	-0.0627252011370635	3.30842208391606
9	-0.103501375386019	3.27075896075644
9	-0.14180671110668	3.23058548084934
9	-0.177486966231731	3.18806340861938
9	-0.210398468966906	3.14336396544354
9	-0.2404086963066	3.09666714020307
9	-0.267396807657239	3.04816096453189
9	-0.2912541314197	2.99804075567945
9	-0.311884602571486	2.94650833003721
9	-0.329205149486664	2.89377119049516
9	-0.343146028435985	2.840041690901
9	-0.353651104420268	2.7855361809861
9	-0.360678077206225	2.73047413520152
9	-0.364198651654573	2.67507726897181
9	-0.364198651654573	2.61956864592531
9	-0.360678077206225	2.5641717796956
9	-0.353651104420268	2.50910973391102
9	-0.343146028435985	2.45460422399612
9	-0.329205149486664	2.40087472440196
9	-0.311884602571486	2.34813758485991
9	-0.2912541314197	2.29660515921767
9	-0.267396807657239	2.24648495036523
9	-0.2404086963066	2.19797877469405
9	-0.210398468966906	2.15128194945359
9	-0.177486966231731	2.10658250627774
9	-0.14180671110668	2.06406043404778
9	-0.103501375386019	2.02388695414069
9	-0.0627252011370637	1.98622383098106
9	-0.0196423796218189	1.9512227206729
9	0.0255736098432866	1.91902456033399
9	0.0727406984273795	1.88975900059189
9	0.12166896091206	1.86354388352657
9	0.172161380453229	1.84048476816199
9	0.224014641898379	1.82067450541715
9	0.277019950464956	1.80419286422823
9	0.330963872483255	1.7911062103472
9	0.38562919481848	1.78146723911037
9	0.440795799511372	1.77531476325291
9	0.496241550115542	1.77267355662362
9	0.551743186162539	1.7735542544294
9	0.607077222152958	1.77795331041101
9	0.662020847453669	1.78585301112265
9	0.716352823477597	1.79722154725769
9	0.769854374533425	1.81201314173357
9	0.822310068758091	1.83016823401994
9	0.873508685584863	1.8516137199679
9	0.923244066254011	1.87626324617457
9	0.971315943941374	1.90401755769782
9	1.01753075016217	1.93476489772085
9	1.06170239420299	1.96838145755749
9	1.10365301244337	2.00473187518601
9	1.14321368454988	2.04366978030429
9	1.18022511365863	2.08503838371129
9	1.21453826780756	2.12867110864191
9	1.24601498003551	2.17439226151272
9	1.27452850473187	2.22201773937813
9	1.29996402799635	2.27135577124789
9	1.32221912995406	2.32220769028119
9	1.34120419716424	2.37436873374798
9	1.35684278346187	2.42762886753611
9	1.3690719177795	2.48177363188466
9	1.3778423577094	2.53658500493765
9	1.38311878778547	2.59184228064113
9	1.38487996168605	2.64732295744856
