group	x	y
39	2.60565330055313	-1.70939358025537
39	2.60296456004831	-1.62469260727521
39	2.59490916514288	-1.54033269521857
39	2.58151955206903	-1.45665353167698
39	2.56284963607282	-1.37399206310799
39	2.53897459431654	-1.29268113807068
39	2.50999056316679	-1.21304816696198
39	2.47601425108729	-1.1354138036506
39	2.43718246869504	-1.06009065431702
39	2.39365157787232	-0.987382018698774
39	2.34559686215249	-0.917580668809432
39	2.29321182091516	-0.85096767004905
39	2.23670739023241	-0.787811249452993
39	2.17631109350372	-0.728365715636336
39	2.11226612529952	-0.672870434782828
39	2.04483037210248	-0.621548866801752
39	1.97427537388971	-0.574607665533742
39	1.90088523073707	-0.532235846628697
39	1.82495545884843	-0.494604026446481
39	1.74679180061625	-0.461863735045049
39	1.66670899350486	-0.434146806022394
39	1.58502950271376	-0.411564845669173
39	1.50208222272411	-0.394208783569565
39	1.41820115295669	-0.382148506459933
39	1.33372405287416	-0.375432576819596
39	1.24899108194289	-0.374088037326871
39	1.16434342993084	-0.378120301967748
39	1.0801219430568	-0.387513134235682
39	0.996665751522965	-0.40222871251027
39	0.914310903957301	-0.422207782351573
39	0.833389014264322	-0.447369895096828
39	0.754225926332947	-0.47761373179882
39	0.677140401978156	-0.512817511201526
39	0.602442837399669	-0.552839480110243
39	0.530434013326006	-0.597518484181682
39	0.461403883876644	-0.646674616835623
39	0.395630409019123	-0.700109943675219
39	0.333378435322355	-0.757609299498953
39	0.274898629512971	-0.818941154694962
39	0.220426469128882	-0.883858547529068
39	0.170181294334346	-0.952100078572516
39	0.124365424714538	-1.02339096326522
39	0.0831633446059934	-1.09744413837619
39	0.0467409602432898	-1.17396141790587
39	0.0152449317132028	-1.25263469377589
39	-0.0111979175937036	-1.33314717647155
39	-0.0324811116561099	-1.41517467064143
39	-0.048518950563297	-1.49838688051759
39	-0.0592468555984411	-1.5824487399001
39	-0.0646216292743131	-1.66702176135033
39	-0.0646216292743131	-1.75176539916041
39	-0.0592468555984411	-1.83633842061064
39	-0.048518950563297	-1.92040027999315
39	-0.0324811116561099	-2.00361248986931
39	-0.0111979175937036	-2.08563998403919
39	0.0152449317132028	-2.16615246673485
39	0.0467409602432898	-2.24482574260487
39	0.0831633446059934	-2.32134302213455
39	0.124365424714539	-2.39539619724552
39	0.170181294334346	-2.46668708193822
39	0.220426469128882	-2.53492861298167
39	0.274898629512971	-2.59984600581578
39	0.333378435322355	-2.66117786101179
39	0.395630409019123	-2.71867721683552
39	0.461403883876645	-2.77211254367512
39	0.530434013326006	-2.82126867632906
39	0.60244283739967	-2.8659476804005
39	0.677140401978156	-2.90596964930922
39	0.754225926332947	-2.94117342871192
39	0.833389014264322	-2.97141726541391
39	0.914310903957301	-2.99657937815917
39	0.996665751522965	-3.01655844800047
39	1.0801219430568	-3.03127402627506
39	1.16434342993084	-3.04066685854299
39	1.24899108194289	-3.04469912318387
39	1.33372405287416	-3.04335458369114
39	1.41820115295669	-3.03663865405081
39	1.50208222272411	-3.02457837694118
39	1.58502950271376	-3.00722231484157
39	1.66670899350486	-2.98464035448835
39	1.74679180061625	-2.95692342546569
39	1.82495545884843	-2.92418313406426
39	1.90088523073707	-2.88655131388204
39	1.97427537388971	-2.844179494977
39	2.04483037210248	-2.79723829370899
39	2.11226612529952	-2.74591672572791
39	2.17631109350372	-2.6904214448744
39	2.23670739023241	-2.63097591105775
39	2.29321182091516	-2.56781949046169
39	2.34559686215249	-2.50120649170131
39	2.39365157787232	-2.43140514181197
39	2.43718246869504	-2.35869650619372
39	2.47601425108729	-2.28337335686014
39	2.50999056316679	-2.20573899354876
39	2.53897459431654	-2.12610602244006
39	2.56284963607282	-2.04479509740275
39	2.58151955206903	-1.96213362883376
39	2.59490916514288	-1.87845446529217
39	2.60296456004831	-1.79409455323553
39	2.60565330055313	-1.70939358025537
