x	y
2.08016217198547	0.3
2.07718212665918	0.393877686674692
2.06825399027107	0.48737736103869
2.05341371327523	0.580122532903458
2.03272105222934	0.671739750195725
2.0062593291761	0.761860102717183
1.97413509613473	0.850120707615644
1.93647770605365	0.936166170586212
1.89343879195176	1.01965001691872
1.84519165634585	1.10023608662908
1.79193057342247	1.17759988805692
1.73387000676439	1.25142990447898
1.67124374578142	1.32142884847695
1.60430396432299	1.38731485900905
1.53332020526306	1.44882263636493
1.45857829514608	1.50570451043396
1.38037919326442	1.55773143798536
1.29903777980145	1.60469392494447
1.21488158792024	1.64640286995142
1.12824948490311	1.68269032580558
1.03949030765264	1.71341017572965
0.948961458048616	1.73843872173038
0.857027463816802	1.75767518268668
0.76405851070444	1.77104210015967
0.6704289518729	1.77848565029047
0.576515800509628	1.77997586052984
0.482697211729101	1.77550673032712
0.389350959875653	1.76509625529227
0.29685291735952	1.74878635473396
0.205575541151307	1.72664270286525
0.115886373029221	1.69875446435675
0.0281465596180596	1.66523393530196
-0.0572906018207926	1.62621609104052
-0.140081085992735	1.58185804266017
-0.219891524838392	1.53233840436583
-0.296400549889129	1.47785657426327
-0.369300086304452	1.41863193145329
-0.438296593380652	1.35490295266952
-0.503112246535621	1.28692625201677
-0.563486056010384	1.21497554767663
-0.619174917782747	1.1393405597409
-0.66995459246139	1.06032584361112
-0.71562060821875	0.978249563661391
-0.75598908412691	0.89344221210275
-0.790897470581188	0.806245278207704
-0.820205203830031	0.71700987325343
-0.843794271975627	0.626095316720602
-0.86156969016617	0.53386768944065
-0.873459883066328	0.440698359517464
-0.879416973065862	0.34696248695911
-0.879416973065862	0.253037513040889
-0.873459883066328	0.159301640482536
-0.86156969016617	0.06613231055935
-0.843794271975627	-0.0260953167206018
-0.820205203830031	-0.11700987325343
-0.790897470581188	-0.206245278207703
-0.75598908412691	-0.293442212102751
-0.715620608218751	-0.37824956366139
-0.66995459246139	-0.460325843611124
-0.619174917782748	-0.539340559740903
-0.563486056010384	-0.614975547676627
-0.503112246535621	-0.686926252016774
-0.438296593380652	-0.754902952669522
-0.369300086304452	-0.818631931453293
-0.296400549889129	-0.877856574263271
-0.219891524838392	-0.932338404365829
-0.140081085992734	-0.981858042660168
-0.0572906018207924	-1.02621609104052
0.0281465596180596	-1.06523393530196
0.115886373029221	-1.09875446435675
0.205575541151307	-1.12664270286525
0.296852917359521	-1.14878635473396
0.389350959875653	-1.16509625529227
0.482697211729101	-1.17550673032712
0.576515800509628	-1.17997586052984
0.6704289518729	-1.17848565029047
0.76405851070444	-1.17104210015967
0.857027463816802	-1.15767518268668
0.948961458048616	-1.13843872173038
1.03949030765264	-1.11341017572965
1.12824948490311	-1.08269032580558
1.21488158792024	-1.04640286995142
1.29903777980145	-1.00469392494447
1.38037919326442	-0.95773143798536
1.45857829514608	-0.905704510433957
1.53332020526306	-0.848822636364929
1.60430396432299	-0.787314859009051
1.67124374578142	-0.721428848476949
1.73387000676439	-0.651429904478976
1.79193057342247	-0.577599888056923
1.84519165634585	-0.500236086629077
1.89343879195176	-0.419650016918716
1.93647770605365	-0.336166170586213
1.97413509613473	-0.250120707615643
2.0062593291761	-0.161860102717183
2.03272105222934	-0.0717397501957253
2.05341371327523	0.0198774670965431
2.06825399027107	0.11262263896131
2.07718212665918	0.206122313325308
2.08016217198547	0.3
