x	y
0.868717600622448	0.3
0.868176585154696	0.317043123512183
0.86655571722978	0.334017620381247
0.86386152351076	0.350855140299342
0.860104852564843	0.367487884516457
0.855300831180034	0.383848878842052
0.8494688034549	0.39987224332649
0.842632252906713	0.415493457536338
0.834818707911613	0.430649620355383
0.826059630857552	0.445279703265227
0.816390291456366	0.459324796085587
0.805849624725091	0.472728344184805
0.794480074208389	0.485436376205383
0.782327421073381	0.497397721387596
0.769440599765038	0.508564215616077
0.755871500964444	0.518890895359712
0.741674762643342	0.528336178723911
0.7269075500563	0.53686203288622
0.71162932555641	0.544434127241075
0.695901609161379	0.551021971637033
0.679787730834131	0.556599039149849
0.663352575475396	0.56114287289704
0.646662321655118	0.564635176463824
0.629784175134711	0.567061887576326
0.612786098253175	0.568413234725386
0.595736536266748	0.568683776512986
0.578704141744011	0.567872423562833
0.561757498126231	0.565982442906896
0.544964843566044	0.563021444830218
0.528393796156501	0.559001352226988
0.512111081656872	0.553938352591254
0.496182264811565	0.547852832835594
0.480671485344039	0.540769297200218
0.465641199688776	0.532716268583041
0.451151929501266	0.523726173688036
0.437262017958655	0.513835212454348
0.424027394832368	0.503083212291912
0.411501351278656	0.491513467710531
0.399734325253922	0.479172565988165
0.388773698418869	0.466110199580406
0.378663605349275	0.452378966026496
0.369444755821639	0.438034156157603
0.361154270889272	0.42313353146016
0.353825533408923	0.407737091490738
0.347488053619791	0.391906832279019
0.342167350316215	0.375706496691656
0.337884848092488	0.359201317762252
0.334657791073583	0.342457756020956
0.332499173479146	0.325543231881363
0.331417687300358	0.308525854162309
0.331417687300358	0.291474145837691
0.332499173479146	0.274456768118637
0.334657791073583	0.257542243979044
0.337884848092488	0.240798682237748
0.342167350316215	0.224293503308344
0.347488053619791	0.208093167720981
0.353825533408923	0.192262908509262
0.361154270889272	0.176866468539841
0.369444755821639	0.161965843842397
0.378663605349275	0.147621033973505
0.388773698418869	0.133889800419594
0.399734325253922	0.120827434011835
0.411501351278656	0.108486532289469
0.424027394832368	0.0969167877080878
0.437262017958655	0.0861647875456521
0.451151929501266	0.0762738263119644
0.465641199688776	0.0672837314169593
0.480671485344039	0.0592307027997814
0.496182264811565	0.0521471671644056
0.512111081656872	0.0460616474087459
0.528393796156501	0.0409986477730118
0.544964843566044	0.0369785551697824
0.561757498126231	0.0340175570931044
0.578704141744011	0.0321275764371666
0.595736536266748	0.0313162234870136
0.612786098253175	0.0315867652746137
0.629784175134711	0.0329381124236742
0.646662321655118	0.0353648235361755
0.663352575475396	0.0388571271029602
0.679787730834131	0.0434009608501514
0.695901609161379	0.0489780283629672
0.71162932555641	0.0555658727589246
0.7269075500563	0.0631379671137796
0.741674762643342	0.0716638212760889
0.755871500964444	0.0811091046402879
0.769440599765038	0.0914357843839231
0.782327421073381	0.102602278612404
0.794480074208389	0.114563623794616
0.805849624725091	0.127271655815195
0.816390291456366	0.140675203914413
0.826059630857552	0.154720296734773
0.834818707911613	0.169350379644617
0.842632252906713	0.184506542463662
0.8494688034549	0.20012775667351
0.855300831180034	0.216151121157948
0.860104852564843	0.232512115483543
0.86386152351076	0.249144859700658
0.86655571722978	0.265982379618754
0.868176585154696	0.282956876487817
0.868717600622448	0.3
