x	y
1.16144838137354	0.3
1.1603180041375	0.335609257031544
1.15693142405954	0.371075128153087
1.15130227770238	0.406254804819081
1.14345323165161	0.44100663088804
1.13341589124541	0.475190673021825
1.12123067331097	0.508669284147807
1.10694664342024	0.541307657715049
1.09062131832011	0.572974370512707
1.07232043433284	0.603541911864914
1.05211768265907	0.632887197071266
1.03009441264935	0.660892063025475
1.00633930423903	0.687443744016485
0.980948010865466	0.712435325796196
0.954022774305375	0.735766176085404
0.925672012983288	0.757342349784473
0.896009885408825	0.777076967257092
0.865155830500665	0.794890564163909
0.833234086648178	0.810711411437379
0.800373191447276	0.824475804109401
0.766705464124884	0.836128317828742
0.732366472736117	0.845622032035335
0.697494488279563	0.852918718892819
0.66222992792878	0.857988997218537
0.626714789621892	0.860812450791196
0.591092080286016	0.861377710559779
0.555505239998833	0.859682500422703
0.520097564406027	0.855733646392875
0.48501162772029	0.849547049111751
0.450388708625295	0.84114761982306
0.416368221396293	0.830569180064022
0.383087154528035	0.817854325477953
0.350679519130457	0.803054254296641
0.319275809313229	0.786228561183141
0.289002476732044	0.767444997265097
0.25998142141242	0.746779197324866
0.23232950090133	0.724314375244941
0.206158059723099	0.70014098893502
0.181572481034304	0.674356376089926
0.158671762282999	0.647064362245068
0.137548116580928	0.618374842707654
0.118286601393876	0.588403340047072
0.100964776045268	0.557270538926283
0.0856523894121525	0.525101800147271
0.0724110990710906	0.492026655867344
0.0612942230248542	0.45817828801885
0.0523465250096495	0.423692992032546
0.0456040342473497	0.388709628023997
0.0410939003685341	0.353369061652907
0.0388342840905093	0.317813596906817
0.0388342840905093	0.282186403093182
0.0410939003685341	0.246630938347093
0.0456040342473497	0.211290371976003
0.0523465250096495	0.176307007967454
0.0612942230248542	0.14182171198115
0.0724110990710905	0.107973344132657
0.0856523894121525	0.0748981998527293
0.100964776045268	0.0427294610737175
0.118286601393876	0.011596659952928
0.137548116580928	-0.0183748427076534
0.158671762282999	-0.0470643622450682
0.181572481034304	-0.074356376089926
0.206158059723099	-0.10014098893502
0.23232950090133	-0.124314375244941
0.25998142141242	-0.146779197324866
0.289002476732044	-0.167444997265097
0.319275809313229	-0.186228561183141
0.350679519130457	-0.203054254296641
0.383087154528035	-0.217854325477953
0.416368221396293	-0.230569180064022
0.450388708625295	-0.24114761982306
0.485011627720291	-0.249547049111751
0.520097564406027	-0.255733646392875
0.555505239998833	-0.259682500422702
0.591092080286016	-0.261377710559779
0.626714789621892	-0.260812450791196
0.66222992792878	-0.257988997218537
0.697494488279563	-0.252918718892819
0.732366472736117	-0.245622032035335
0.766705464124884	-0.236128317828742
0.800373191447275	-0.224475804109402
0.833234086648178	-0.210711411437379
0.865155830500666	-0.194890564163909
0.896009885408825	-0.177076967257092
0.925672012983288	-0.157342349784473
0.954022774305375	-0.135766176085404
0.980948010865466	-0.112435325796196
1.00633930423903	-0.0874437440164854
1.03009441264935	-0.0608920630254755
1.05211768265907	-0.0328871970712664
1.07232043433284	-0.00354191186491354
1.09062131832011	0.0270256294872928
1.10694664342024	0.0586923422849508
1.12123067331097	0.0913307158521936
1.13341589124541	0.124809326978176
1.14345323165161	0.15899336911196
1.15130227770238	0.193745195180919
1.15693142405954	0.228924871846913
1.1603180041375	0.264390742968456
1.16144838137354	0.3
