group	x	y
45	2.19348134312279	-0.173279522345063
45	2.19120674222204	-0.101624816697746
45	2.18439209853481	-0.0302586392599879
45	2.17306485222604	0.0405316435599158
45	2.15727061411874	0.110460984278039
45	2.13707298203529	0.179247802120434
45	2.11255328471146	0.24661511684953
45	2.08381025431429	0.312291664065785
45	2.05095962888253	0.376012987493689
45	2.01413368629036	0.43752250385384
45	1.97348071161111	0.496572536033257
45	1.92916440002562	0.552925310393695
45	1.88136319767945	0.606353914202165
45	1.83026958314333	0.656643209328422
45	1.77608929236982	0.703590698530287
45	1.71904049026727	0.747007340838567
45	1.65935289222672	0.786718312758321
45	1.59726683913912	0.822563712221367
45	1.53303232962737	0.854399202455479
45	1.4669080133901	0.882096593177621
45	1.39916014971063	0.905544356770977
45	1.33006153532482	0.924648077367298
45	1.25989040596487	0.939330831026283
45	1.18892931600225	0.949533495481132
45	1.11746400070096	0.955214988203054
45	1.04578222566249	0.956352431826103
45	0.974172628095284	0.952941246266265
45	0.902923554574576	0.944995167163832
45	0.83232189997252	0.932546190574829
45	0.762651952233787	0.915644444134193
45	0.694194247648345	0.894357985209474
45	0.627224441230839	0.868772526857839
45	0.562012196755138	0.83899109268984
45	0.498820100913489	0.805133602029702
45	0.437902605972591	0.767336387042523
45	0.37950500518412	0.725751643772763
45	0.323862445075382	0.680546819304495
45	0.27119897859724	0.631903937511091
45	0.22172666294196	0.580018866109332
45	0.175644705663738	0.525100527969238
45	0.133138662540196	0.467370059855417
45	0.0943796904047484	0.407059921987351
45	0.0595238579584474	0.344412962004151
45	0.0287115173364048	0.279681437102811
45	0.00206673895928255	0.213125998287524
45	-0.0203031880545035	0.14501464082007
45	-0.0383081879041951	0.0756216250974914
45	-0.0518757608101501	0.00522637230227052
45	-0.0609512749448664	-0.065887660728152
45	-0.06549818641607	-0.137434122882017
45	-0.06549818641607	-0.20912492180811
45	-0.0609512749448664	-0.280671383961975
45	-0.0518757608101501	-0.351785416992397
45	-0.0383081879041951	-0.422180669787618
45	-0.0203031880545035	-0.491573685510197
45	0.00206673895928255	-0.55968504297765
45	0.0287115173364048	-0.626240481792938
45	0.0595238579584472	-0.690972006694277
45	0.0943796904047485	-0.753618966677478
45	0.133138662540196	-0.813929104545543
45	0.175644705663738	-0.871659572659365
45	0.221726662941959	-0.926577910799458
45	0.27119897859724	-0.978462982201218
45	0.323862445075382	-1.02710586399462
45	0.37950500518412	-1.07231068846289
45	0.437902605972591	-1.11389543173265
45	0.49882010091349	-1.15169264671983
45	0.562012196755138	-1.18555013737997
45	0.627224441230839	-1.21533157154797
45	0.694194247648344	-1.2409170298996
45	0.762651952233787	-1.26220348882432
45	0.832321899972521	-1.27910523526496
45	0.902923554574576	-1.29155421185396
45	0.974172628095284	-1.29950029095639
45	1.04578222566249	-1.30291147651623
45	1.11746400070096	-1.30177403289318
45	1.18892931600225	-1.29609254017126
45	1.25989040596487	-1.28588987571641
45	1.33006153532482	-1.27120712205742
45	1.39916014971063	-1.2521034014611
45	1.4669080133901	-1.22865563786775
45	1.53303232962737	-1.20095824714561
45	1.59726683913912	-1.16912275691149
45	1.65935289222672	-1.13327735744845
45	1.71904049026727	-1.09356638552869
45	1.77608929236982	-1.05014974322041
45	1.83026958314333	-1.00320225401855
45	1.88136319767945	-0.952912958892292
45	1.92916440002562	-0.899484355083822
45	1.97348071161111	-0.843131580723384
45	2.01413368629036	-0.784081548543966
45	2.05095962888253	-0.722572032183815
45	2.08381025431429	-0.658850708755912
45	2.11255328471146	-0.593174161539656
45	2.13707298203529	-0.525806846810561
45	2.15727061411874	-0.457020028968166
45	2.17306485222604	-0.387090688250042
45	2.18439209853481	-0.316300405430138
45	2.19120674222204	-0.244934227992381
45	2.19348134312279	-0.173279522345064
