group	x	y
52	1.76761345947557	-0.173279522345063
52	1.76619626840484	-0.128635027134498
52	1.76195040172089	-0.084170299549149
52	1.75489295603031	-0.0400643833534543
52	1.745052349176	0.00350512249497437
52	1.73246820580861	0.046362778973671
52	1.71719119783196	0.0883360134263388
52	1.69928284036526	0.129255814452028
52	1.67881524404338	0.168957412454398
52	1.6558708246528	0.207280943110723
52	1.63054197127231	0.244072091089104
52	1.60293067425483	0.279182711421836
52	1.57314811454819	0.312471426032915
52	1.54131421600878	0.343804193017646
52	1.50755716251043	0.373054846382086
52	1.47201288179324	0.400105604068974
52	1.43482449813052	0.4248475422245
52	1.39614175601788	0.447181033796225
52	1.35612041720498	0.467016149696055
52	1.31492163349792	0.484273020912944
52	1.27271129785784	0.498882160117205
52	1.2296593764085	0.510784741461469
52	1.18593922404266	0.519932837451603
52	1.14172688638314	0.526289611933818
52	1.09720039090923	0.529829468420859
52	1.05253903010285	0.530538153160023
52	1.00792263950102	0.528412812527991
52	0.963530873561615	0.523462004521362
52	0.919542482258281	0.515705664296623
52	0.876134591317365	0.505175023898306
52	0.833481988995141	0.491912486498571
52	0.79175642226719	0.475971455654598
52	0.751125905263948	0.457416120271307
52	0.711754042737098	0.436321196135297
52	0.673799371280983	0.412771625060742
52	0.637414720961691	0.386862232858684
52	0.602746599924324	0.358697347506962
52	0.5699346044564	0.328390379058268
52	0.539110856882881	0.296063362977889
52	0.510399473556194	0.26184646874996
52	0.483916065083493	0.2258774757309
52	0.459767270803543	0.188301218360562
52	0.438050329387744	0.149269002965073
52	0.418852687294317	0.108937998499651
52	0.402251646652284	0.0674706036847038
52	0.388314053993077	0.025033793083491
52	0.377096031083149	-0.0182015552455034
52	0.368642748941425	-0.0620613478142059
52	0.362988245951559	-0.106368976717982
52	0.360155290801368	-0.150946030773339
52	0.360155290801368	-0.195613013916788
52	0.362988245951559	-0.240190067972144
52	0.368642748941425	-0.284497696875921
52	0.377096031083149	-0.328357489444623
52	0.388314053993077	-0.371592837773618
52	0.402251646652284	-0.41402964837483
52	0.418852687294317	-0.455497043189778
52	0.438050329387744	-0.495828047655199
52	0.459767270803543	-0.534860263050689
52	0.483916065083493	-0.572436520421026
52	0.510399473556194	-0.608405513440087
52	0.539110856882881	-0.642622407668015
52	0.5699346044564	-0.674949423748395
52	0.602746599924324	-0.705256392197089
52	0.637414720961691	-0.73342127754881
52	0.673799371280983	-0.759330669750868
52	0.711754042737098	-0.782880240825424
52	0.751125905263948	-0.803975164961434
52	0.79175642226719	-0.822530500344725
52	0.83348198899514	-0.838471531188698
52	0.876134591317365	-0.851734068588433
52	0.919542482258281	-0.86226470898675
52	0.963530873561615	-0.870021049211489
52	1.00792263950102	-0.874971857218118
52	1.05253903010285	-0.87709719785015
52	1.09720039090923	-0.876388513110986
52	1.14172688638314	-0.872848656623945
52	1.18593922404266	-0.866491882141729
52	1.2296593764085	-0.857343786151595
52	1.27271129785784	-0.845441204807332
52	1.31492163349792	-0.83083206560307
52	1.35612041720498	-0.813575194386182
52	1.39614175601788	-0.793740078486351
52	1.43482449813052	-0.771406586914627
52	1.47201288179324	-0.746664648759101
52	1.50755716251043	-0.719613891072213
52	1.54131421600878	-0.690363237707772
52	1.57314811454819	-0.659030470723041
52	1.60293067425483	-0.625741756111963
52	1.63054197127231	-0.59063113577923
52	1.6558708246528	-0.55383998780085
52	1.67881524404338	-0.515516457144524
52	1.69928284036526	-0.475814859142155
52	1.71719119783196	-0.434895058116465
52	1.73246820580861	-0.392921823663798
52	1.745052349176	-0.350064167185101
52	1.75489295603031	-0.306494661336672
52	1.76195040172089	-0.262388745140977
52	1.76619626840484	-0.217924017555629
52	1.76761345947557	-0.173279522345063
