x	y
2.38230128629318	0.3
2.37871293717929	0.41304053358565
2.36796233885304	0.525625892839503
2.35009278017951	0.637302736256144
2.32517621556454	0.74762138060278
2.29331297521968	0.856137611634906
2.25463136116789	0.962414472790283
2.20928713061649	1.06602402465879
2.15746286877797	1.16654906814341
2.09936725366369	1.26358482437371
2.03523421581124	1.35674056460751
1.9653219963287	1.44564118355764
1.88991210704882	1.52992870980849
1.8093081969803	1.60926374724062
1.72383482962034	1.6833268416591
1.63383617605199	1.7518197671228
1.53967462908872	1.81446672679504
1.44172934404641	1.87101546348007
1.34039471201876	1.92123827537379
1.23607877180351	1.96493293293852
1.12920156687424	2.00192349321001
1.02019345401356	2.03206100825764
0.909493370418236	2.05522412494515
0.797547066253992	2.07131957357693
0.684805309776949	2.08028254346212
0.571722072248941	2.08207694388442
0.458752699955467	2.07669554942664
0.346352080686918	2.06416002906495
0.234972812065991	2.04452085891551
0.125063379096802	2.01785711898498
0.0170663482740695	1.98427617474326
-0.0885834144759626	1.94391324480063
-0.191460494847125	1.89693085643013
-0.291150643146589	1.84351819112757
-0.387252442332167	1.78389032284448
-0.479378924377072	1.71828735196113
-0.567159128453576	1.64697343848712
-0.650239594661339	1.5702357383822
-0.728285787285675	1.4883832472806
-0.800983441854803	1.40174555627467
-0.868039830571958	1.31067152476785
-0.92918494102691	1.21552787574101
-0.984172563440643	1.11669771908841
-1.03278128206524	1.01457900896942
-1.07481536674693	0.909582941387517
-1.11010556106238	0.802132298449146
-1.13850976385454	0.692659745969387
-1.15991360142384	0.581606091279419
-1.17423088807075	0.469418508250984
-1.18140397313513	0.35654873668503
-1.18140397313513	0.243451263314969
-1.17423088807075	0.130581491749015
-1.15991360142384	0.0183939087205804
-1.13850976385454	-0.0926597459693865
-1.11010556106238	-0.202132298449146
-1.07481536674693	-0.309582941387516
-1.03278128206524	-0.41457900896942
-0.984172563440644	-0.516697719088412
-0.92918494102691	-0.615527875741007
-0.868039830571958	-0.71067152476785
-0.800983441854803	-0.801745556274671
-0.728285787285675	-0.888383247280603
-0.650239594661339	-0.970235738382198
-0.567159128453576	-1.04697343848712
-0.479378924377072	-1.11828735196113
-0.387252442332168	-1.18389032284448
-0.291150643146588	-1.24351819112757
-0.191460494847125	-1.29693085643013
-0.0885834144759626	-1.34391324480063
0.0170663482740692	-1.38427617474326
0.125063379096803	-1.41785711898498
0.234972812065991	-1.44452085891551
0.346352080686918	-1.46416002906495
0.458752699955467	-1.47669554942664
0.571722072248941	-1.48207694388442
0.68480530977695	-1.48028254346212
0.797547066253992	-1.47131957357693
0.909493370418236	-1.45522412494515
1.02019345401356	-1.43206100825764
1.12920156687424	-1.40192349321001
1.2360787718035	-1.36493293293852
1.34039471201876	-1.32123827537379
1.44172934404641	-1.27101546348007
1.53967462908872	-1.21446672679504
1.63383617605199	-1.1518197671228
1.72383482962034	-1.0833268416591
1.8093081969803	-1.00926374724062
1.88991210704882	-0.929928709808493
1.9653219963287	-0.845641183557636
2.03523421581124	-0.756740564607509
2.09936725366369	-0.663584824373706
2.15746286877797	-0.56654906814341
2.20928713061649	-0.466024024658794
2.25463136116789	-0.362414472790282
2.29331297521968	-0.256137611634906
2.32517621556454	-0.14762138060278
2.35009278017951	-0.0373027362561428
2.36796233885304	0.0743741071604977
2.37871293717929	0.18695946641435
2.38230128629318	0.3
