group	x	y
37	2.48950985835124	-1.70939358025537
37	2.48705495217123	-1.63205887962206
37	2.47970011867197	-1.55503557853341
37	2.46747497317211	-1.47863382263799
37	2.45042874201779	-1.40316125484128
37	2.4286300643655	-1.32892177653622
37	2.40216671579644	-1.25621432389959
37	2.37114525487524	-1.1853316641815
37	2.33569059407617	-1.11655921683506
37	2.2959454968048	-1.05017390423291
37	2.25207000254003	-0.986443036598637
37	2.20424078241169	-0.925623235642775
37	2.15265042780821	-0.867959401237808
37	2.09750667487909	-0.813683725292795
37	2.03903156805473	-0.763014756798505
37	1.97746056595189	-0.716156521807766
37	1.91304159326493	-0.673297701894566
37	1.84603404246058	-0.63461087439994
37	1.77670772929605	-0.600251817523935
37	1.70534180636614	-0.570358883061776
37	1.63222363905435	-0.545052439310017
37	1.55764764841384	-0.524434386385894
37	1.48191412563778	-0.50858774591152
37	1.40532802289273	-0.497576326715111
37	1.32819772538383	-0.491444467895361
37	1.25083380959651	-0.490216860283535
37	1.17354779271454	-0.493898447022209
37	1.09665087825026	-0.502474403660979
37	1.02045270293796	-0.515910197849292
37	0.945260089935929	-0.534151728386032
37	0.871375813357972	-0.557125543065961
37	0.799097379108872	-0.584739134445828
37	0.728715826933127	-0.616881312339191
37	0.660514558500618	-0.653422651540056
37	0.594768196248111	-0.694216012972498
37	0.531741477571627	-0.739097136167792
37	0.47168818882239	-0.787885300683342
37	0.414850143398757	-0.840384053800124
37	0.361456208049016	-0.896382001568443
37	0.311721381305764	-0.955653660016764
37	0.265845927762699	-1.01796036309608
37	0.224014571679782	-1.08305122370385
37	0.186395753163845	-1.15066414391782
37	0.153140949919721	-1.22052687037185
37	0.124384067303001	-1.29235809052412
37	0.100240899130419	-1.36586856540346
37	0.0808086614190251	-1.44076229427259
37	0.0661656009315961	-1.51673770651864
37	0.0563706801045381	-1.59348887597154
37	0.051463339626965	-1.67070675276074
37	0.051463339626965	-1.74808040775
37	0.0563706801045381	-1.8252982845392
37	0.0661656009315961	-1.9020494539921
37	0.0808086614190251	-1.97802486623815
37	0.100240899130419	-2.05291859510728
37	0.124384067303001	-2.12642906998663
37	0.153140949919721	-2.1982602901389
37	0.186395753163844	-2.26812301659292
37	0.224014571679782	-2.33573593680689
37	0.265845927762699	-2.40082679741466
37	0.311721381305764	-2.46313350049398
37	0.361456208049016	-2.5224051589423
37	0.414850143398757	-2.57840310671062
37	0.471688188822389	-2.6309018598274
37	0.531741477571627	-2.67969002434295
37	0.594768196248111	-2.72457114753824
37	0.660514558500619	-2.76536450897068
37	0.728715826933127	-2.80190584817155
37	0.799097379108872	-2.83404802606491
37	0.871375813357972	-2.86166161744478
37	0.945260089935929	-2.88463543212471
37	1.02045270293796	-2.90287696266145
37	1.09665087825026	-2.91631275684976
37	1.17354779271454	-2.92488871348853
37	1.25083380959652	-2.92857030022721
37	1.32819772538383	-2.92734269261538
37	1.40532802289273	-2.92121083379563
37	1.48191412563778	-2.91019941459922
37	1.55764764841384	-2.89435277412485
37	1.63222363905435	-2.87373472120072
37	1.70534180636614	-2.84842827744896
37	1.77670772929605	-2.81853534298681
37	1.84603404246058	-2.7841762861108
37	1.91304159326493	-2.74548945861617
37	1.97746056595189	-2.70263063870297
37	2.03903156805473	-2.65577240371224
37	2.09750667487909	-2.60510343521795
37	2.15265042780821	-2.55082775927293
37	2.20424078241169	-2.49316392486797
37	2.25207000254003	-2.4323441239121
37	2.2959454968048	-2.36861325627783
37	2.33569059407617	-2.30222794367568
37	2.37114525487524	-2.23345549632924
37	2.40216671579644	-2.16257283661115
37	2.4286300643655	-2.08986538397452
37	2.45042874201779	-2.01562590566946
37	2.46747497317211	-1.94015333787275
37	2.47970011867197	-1.86375158197733
37	2.48705495217123	-1.78672828088868
37	2.48950985835124	-1.70939358025537
